Customer_ID,Fiscal_Quarter,Transaction_Amount_Local,FX_Rate_To_USD,Discount_Pct
14958,Q2-2022,9927,0.74,5.0
10356,Q2-2022,7199,0.028,
13058,Q1-2026,2755,1.27,
14838,Q2-2025,3151,1.09,6.5
11820,Q1-2024,4282,0.128,6.2
14506,Q4-2023,1307,0.27,27.9
10040,Q4-2024,12538,0.0067,14.8
11825,Q4-2025,1899,0.22,19.3
11915,Q3-2024,9041,0.0067,14.9
11285,Q4-2022,3595,0.74,24.2
11052,Q2-2023,23408,1.09,0.0
14098,Q3-2023,14001,1.09,4.8
12660,Q2-2023,6510,1.09,7.9
11552,Q1-2024,4531,0.0011,11.3
11406,Q1-2027,15998,0.012,7.7
10507,Q4-2022,1098,0.058,11.5
12888,Q4-2023,907,0.2,22.9
14553,Q1-2026,35259,0.054,5.7
13427,Q1-2025,806,0.65,3.5
11027,Q1-2022,12118,0.74,20.4
11178,Q1-2024,4504,1.09,18.2
12199,Q1-2024,3858,0.012,5.3
11484,Q3-2024,18529,0.012,9.8
12301,Q4-2022,8316,1.09,20.8
14731,Q1-2024,907,1.27,9.6
10651,Q1-2024,68,0.14,19.5
14882,Q4-2023,15373,1.0,14.4
12513,Q2-2026,72968,1.0,11.7
13502,Q1-2024,9347,0.65,5.6
10888,Q2-2025,85851,0.74,7.6
12267,Q4-2024,1028,1.27,13.0
12667,Q3-2024,7699,0.0067,34.2
13593,Q4-2025,6853,0.14,21.4
11020,Q3-2025,1225,0.22,21.0
14100,Q3-2023,3501,0.128,26.7
11399,Q2-2022,3597,1.09,0.0
10326,Q4-2022,3845,0.74,3.1
10407,Q2-2026,31626,1.09,6.0
10164,Q4-2025,2894,1.09,7.3
13093,Q3-2024,985,0.27,
14084,Q4-2024,663,0.2,9.1
13204,Q1-2024,198,0.27,12.3
10954,Q4-2025,1933,1.0,
13932,Q4-2024,10289,1.27,8.6
13924,Q2-2025,10005,1.09,18.4
13312,Q2-2023,8246,1.27,
13250,Q1-2026,684,1.0,29.7
14550,Q1-2027,5230,0.74,6.6
14168,Q2-2025,1641,1.0,22.9
13103,Q3-2024,551,0.0067,28.0
13067,Q4-2023,9477,1.0,16.1
10187,Q3-2023,3594,1.0,14.8
12060,Q4-2024,632,1.09,18.9
11639,Q3-2025,7464,0.65,3.9
11031,Q4-2022,11509,1.09,3.1
14573,Q1-2028,1236,1.09,15.3
12823,Q1-2024,20278,1.27,9.7
10673,Q3-2023,6063,1.09,17.4
12257,Q3-2023,6993,1.09,32.0
11874,Q2-2025,5864,1.09,18.3
10365,Q3-2024,2322,0.14,11.5
11820,Q4-2025,1345,0.128,6.1
11994,Q4-2025,11495,0.095,1.7
14048,Q4-2022,14516,1.09,7.7
14982,Q4-2024,1560,1.0,4.3
10737,Q4-2023,14289,0.27,7.4
10485,Q2-2027,2657,0.14,2.3
14519,Q4-2023,2437,1.27,7.9
12016,Q2-2024,1651,0.128,16.6
11880,Q4-2024,1683,1.0,15.6
10699,Q3-2025,5028,0.0008,18.7
11143,Q3-2023,13327,1.0,13.0
11759,Q2-2023,1165,1.09,19.6
14082,Q1-2024,1876,1.09,6.2
10681,Q1-2027,6633,0.14,24.3
12751,Q2-2023,32530,0.0008,17.4
11517,Q4-2023,978,0.012,
13302,Q4-2023,556,1.09,16.8
14060,Q3-2023,2384,0.74,31.1
14302,Q1-2025,13220,1.09,4.0
10620,Q3-2024,33955,1.0,3.4
11029,Q2-2025,12050,0.028,11.9
11850,Q2-2022,634,0.22,4.0
10228,Q3-2025,630,1.0,1.3
14318,Q4-2024,9819,1.09,12.8
10291,Q1-2023,2974,1.09,16.0
12349,Q4-2025,46588,0.27,13.1
12618,Q4-2023,9189,0.012,26.8
10521,Q1-2023,3555,1.09,20.1
10759,Q3-2027,13092,0.0011,4.9
14387,Q4-2024,992,0.14,17.6
10239,Q3-2022,34640,0.096,2.8
11509,Q1-2024,21271,0.27,3.7
11627,Q3-2025,622,0.054,15.8
10722,Q3-2023,615,1.0,
13097,Q4-2024,4121,1.0,9.1
14225,Q4-2023,773,1.0,8.4
11738,Q1-2025,6790,0.27,3.8
13594,Q3-2025,25813,1.09,10.2
13465,Q1-2023,24534,0.0006,8.2
12343,Q3-2022,5387,0.14,13.6
13056,Q2-2024,6356,0.27,14.5
12682,Q1-2023,20324,0.27,18.3
11336,Q4-2023,8405,1.09,32.0
12577,Q4-2023,6211,0.0001,7.2
10491,Q2-2023,7122,1.27,0.8
12753,Q3-2025,13518,0.0001,19.0
12399,Q4-2023,8899,0.0031,13.3
14945,Q2-2024,5432,1.27,14.4
11013,Q3-2023,956,1.0,14.2
11737,Q4-2022,13054,1.0,21.7
11458,Q4-2024,10996,0.012,21.6
12254,Q4-2023,1731,0.27,4.8
12329,Q2-2022,4933,1.27,6.9
10857,Q4-2024,6783,0.27,17.3
13569,Q2-2024,3759,0.012,25.1
12688,Q4-2024,1076,0.098,6.6
12193,Q1-2025,5876,1.09,7.4
11945,Q4-2022,3833,1.09,24.1
10337,Q3-2024,47481,0.012,4.7
13467,Q4-2025,11578,1.09,17.5
12482,Q4-2023,15310,0.018,10.7
10274,Q4-2023,9358,0.0008,13.9
12023,Q4-2023,31556,1.09,7.8
14536,Q3-2023,15029,1.09,1.4
13559,Q4-2022,4012,1.27,3.5
11184,Q1-2023,1253,0.0077,2.2
14913,Q1-2022,5385,0.14,15.7
10536,Q3-2023,14508,0.0067,2.5
10002,Q2-2023,2226,0.0077,16.1
11222,Q2-2023,20610,0.2,4.6
13609,Q2-2025,8130,0.0011,4.9
10791,Q2-2023,7926,0.74,6.3
14914,Q1-2024,701,0.0003,21.7
13216,Q2-2025,6749,1.0,4.2
13536,Q3-2023,1415,0.0011,8.5
10692,Q4-2024,12072,1.0,24.6
13525,Q4-2023,1350,0.74,
12973,Q2-2023,28155,0.095,2.8
14367,Q3-2023,3019,0.012,15.5
10183,Q1-2023,434,1.0,15.3
10937,Q4-2023,11972,0.0011,34.4
13980,Q1-2023,8869,0.27,8.2
13424,Q2-2024,1598,0.128,7.2
11007,Q4-2023,2328,0.0006,25.8
13319,Q4-2023,2081,1.27,6.8
11417,Q3-2024,1987,1.09,16.9
13517,Q1-2023,2761,0.028,18.1
12002,Q1-2025,569,0.0001,8.7
14981,Q3-2023,311,1.27,20.6
12841,Q4-2022,3157,0.14,27.5
11594,Q1-2024,5704,0.65,17.3
14793,Q4-2022,7926,1.0,3.8
12608,Q1-2024,14786,1.0,2.3
13047,Q2-2024,2064,0.012,14.0
13011,Q4-2026,31539,0.128,10.4
14539,Q3-2023,2583,0.012,11.1
12556,Q3-2023,1074,0.018,12.3
10934,Q1-2023,13422,0.0003,7.2
10505,Q4-2023,14203,0.14,13.4
10133,Q3-2024,292,0.2,8.3
10270,Q4-2023,8102,1.13,6.5
10176,Q1-2027,1383,1.0,3.3
10327,Q4-2023,435,0.27,22.4
14275,Q3-2027,1634,0.27,7.7
12677,Q1-2025,589,0.27,10.7
12385,Q4-2022,16389,1.0,7.6
13395,Q3-2025,3002,1.0,9.9
11563,Q3-2023,5787,1.0,35.0
14591,Q1-2026,972,0.012,12.3
13192,Q2-2024,10811,0.0008,2.3
11047,Q3-2024,47870,1.09,7.8
12970,Q1-2023,39380,1.0,0.0
14997,Q3-2023,17190,1.27,3.1
12180,Q2-2024,9934,1.09,20.9
11005,Q2-2024,4536,1.0,9.7
13665,Q1-2024,1813,1.0,11.8
11819,Q2-2024,1383,1.0,21.4
14771,Q1-2023,617,1.09,9.0
11153,Q2-2024,1255,1.09,0.0
11299,Q4-2023,1438,1.27,8.2
14918,Q1-2025,939,1.09,4.8
11831,Q3-2025,1169,1.13,16.2
13575,Q1-2022,7764,0.22,11.4
10925,Q4-2023,19569,1.09,6.7
14889,Q1-2023,1830,1.0,22.0
12435,Q2-2024,1000,1.0,10.7
13573,Q3-2024,3904,0.65,16.4
10525,Q4-2024,4795,1.27,0.2
14090,Q4-2024,1620,0.096,6.9
11334,Q4-2024,4434,1.09,19.4
13688,Q4-2024,2234,0.0011,28.6
10733,Q2-2023,6961,0.012,11.6
14365,Q3-2022,11923,0.0067,3.7
14928,Q4-2025,5433,1.0,13.9
11352,Q3-2022,10182,0.018,19.3
12618,Q3-2025,740,0.012,18.2
13323,Q3-2025,1425,1.0,10.7
12354,Q3-2024,6963,0.22,23.4
14946,Q4-2024,872,1.0,21.6
13793,Q1-2024,2434,1.09,
12310,Q4-2023,443,1.09,20.8
12089,Q2-2024,5270,0.058,6.5
10705,Q3-2026,17826,1.09,
10916,Q1-2025,6644,0.27,32.8
12944,Q3-2023,2816,0.147,5.9
12170,Q4-2022,3916,1.0,16.4
13070,Q4-2024,3376,0.0091,13.6
11206,Q1-2026,1368,0.098,3.1
13778,Q1-2024,43961,0.65,5.2
12350,Q2-2026,13104,1.0,6.6
14884,Q3-2025,80,1.09,10.0
10263,Q4-2024,793,0.74,18.8
14328,Q4-2022,19620,1.0,23.8
12375,Q3-2022,510,1.09,12.6
14504,Q3-2022,6938,0.2,18.1
12684,Q3-2024,3240,0.0008,8.0
14298,Q3-2022,6564,0.028,9.9
12365,Q1-2024,1575,0.058,5.5
14498,Q2-2023,1016,1.0,7.2
14015,Q3-2024,24269,0.032,6.7
13352,Q3-2025,68322,0.14,11.8
10175,Q3-2024,16387,0.058,4.8
14140,Q3-2025,405,0.74,
10077,Q1-2026,2136,1.13,8.1
13140,Q1-2024,499,1.09,26.7
12368,Q3-2024,1570,0.65,16.7
11580,Q2-2023,11495,0.61,20.2
13958,Q1-2022,4230,0.0006,16.6
14966,Q1-2025,1679,1.0,9.2
13649,Q3-2025,6243,1.09,5.2
14578,Q3-2022,3984,0.012,5.8
13980,Q4-2022,8598,0.27,8.5
13345,Q2-2025,455,0.74,14.4
12990,Q3-2024,2232,0.0008,5.6
14687,Q2-2026,38516,0.0008,10.1
10462,Q1-2023,13359,1.0,5.1
14486,Q2-2023,1550,0.0003,5.9
10844,Q3-2024,8014,0.044,15.7
14458,Q4-2024,3828,0.058,5.6
14527,Q4-2024,8146,0.25,
12362,Q4-2027,4620,0.0067,3.0
14672,Q2-2022,2466,0.128,35.0
10288,Q1-2023,1429,1.09,19.8
11448,Q2-2022,3066,1.09,21.8
11130,Q2-2022,1054,1.0,14.2
10232,Q3-2025,1209,0.018,15.8
11520,Q2-2024,2500,1.27,12.9
10595,Q1-2022,14024,0.22,13.1
12667,Q3-2023,28283,0.0067,25.3
14004,Q2-2024,13232,1.0,10.2
11270,Q4-2025,1435,1.0,16.2
14482,Q1-2022,37002,1.09,1.8
12396,Q2-2023,13713,0.0001,26.4
11719,Q4-2023,1188,0.27,5.6
12063,Q1-2024,1824,1.27,16.2
10169,Q4-2023,6351,1.0,30.3
13578,Q3-2022,4768,0.0011,6.1
14069,Q1-2024,10954,0.098,17.0
10430,Q3-2022,13098,0.27,11.6
10364,Q2-2026,3217,0.0001,0.0
11902,Q3-2024,3022,1.09,8.9
14115,Q4-2023,14157,0.096,2.7
11162,Q4-2023,1506,1.09,8.0
12397,Q2-2024,16337,1.09,4.9
13674,Q2-2023,4787,0.058,
13755,Q3-2023,990,0.74,15.3
12081,Q1-2023,12661,0.65,22.6
12082,Q4-2022,7863,0.74,
10188,Q3-2024,4038,1.09,1.8
12259,Q4-2023,1608,0.012,13.4
10669,Q2-2026,1014,0.0077,0.0
12443,Q3-2026,8657,0.012,12.3
10908,Q3-2022,8063,0.27,17.3
13451,Q1-2025,3546,0.22,4.6
10635,Q3-2023,13354,1.0,1.5
13731,Q4-2023,2486,0.2,19.3
13251,Q4-2023,6227,1.09,15.9
12558,Q4-2028,18834,1.09,8.7
12817,Q3-2025,23659,1.09,0.0
13368,Q4-2024,1075,0.0067,
11045,Q3-2022,3333,1.09,11.5
13877,Q4-2024,2768,0.14,12.6
10592,Q3-2024,4359,0.65,16.0
10021,Q3-2022,5710,0.018,14.1
11728,Q4-2022,5383,1.27,19.1
14782,Q1-2025,7655,0.147,14.2
11278,Q3-2025,535,0.0006,6.4
11042,Q2-2024,8559,1.0,8.4
14821,Q1-2024,11582,0.74,
10214,Q1-2023,24165,0.018,14.1
14975,Q1-2022,10456,0.032,
11933,Q3-2023,39882,0.22,21.2
12025,Q2-2022,2624,1.0,16.8
13224,Q3-2024,4176,0.028,6.7
13254,Q3-2022,349,0.74,16.3
14180,Q4-2023,1616,1.0,21.2
11730,Q2-2024,1003,0.27,21.6
10218,Q3-2026,5747,1.0,6.6
10364,Q3-2024,15367,0.0001,0.0
14674,Q2-2022,91170,1.09,3.2
12667,Q2-2024,30091,0.0067,30.4
14737,Q3-2025,28013,1.0,11.2
10919,Q2-2023,2589,0.14,9.5
12047,Q4-2022,548,1.09,18.1
12659,Q1-2026,3301,0.74,19.4
14102,Q1-2023,1992,0.095,10.1
13876,Q1-2025,1722,1.27,11.2
12006,Q2-2024,3349,1.09,26.3
13822,Q4-2023,1983,1.09,10.1
11029,Q3-2024,12011,0.028,10.2
14139,Q1-2024,379,1.27,
14796,Q2-2022,38938,0.27,9.6
14074,Q3-2025,50443,0.098,
13776,Q4-2022,661,0.058,23.2
10666,Q1-2023,12671,0.012,5.0
11403,Q4-2024,876,1.0,
14091,Q3-2028,11728,0.0077,2.0
13362,Q3-2022,3700,0.0001,
12734,Q1-2025,3308,0.0003,
11055,Q4-2023,14093,1.0,9.1
12658,Q3-2023,532,0.65,15.0
13152,Q3-2023,2027,0.095,15.4
11319,Q1-2024,1467,1.13,6.4
14067,Q3-2025,4100,1.09,0.0
10285,Q2-2025,7100,0.2,7.0
12116,Q4-2022,4396,0.0001,13.0
12953,Q3-2025,28876,0.14,10.3
13834,Q4-2022,1405,0.044,9.6
11130,Q2-2025,2770,1.0,27.0
13678,Q4-2023,590,0.098,9.2
14953,Q2-2024,2471,0.74,12.7
13083,Q2-2024,5696,1.0,13.4
13469,Q2-2022,584,0.095,18.3
11761,Q4-2024,2362,1.0,24.1
14216,Q4-2025,40971,0.0067,16.1
13786,Q4-2023,27721,0.0011,17.6
12212,Q4-2022,12222,0.65,34.3
13922,Q1-2025,10650,0.0067,43.2
13959,Q3-2026,15235,1.0,4.7
10988,Q2-2022,6054,1.09,2.1
13379,Q2-2025,338,1.09,16.6
11107,Q3-2025,5328,0.0091,8.8
12291,Q2-2023,4360,1.09,32.0
12518,Q1-2025,3573,0.098,5.5
13916,Q1-2025,9757,0.27,15.8
10167,Q4-2022,5848,1.09,17.4
14189,Q2-2024,12560,0.0067,12.1
10104,Q2-2024,7475,0.27,32.0
13557,Q1-2024,2567,0.098,18.0
12619,Q4-2023,274,0.012,16.6
11637,Q1-2025,338,1.0,19.7
14661,Q4-2024,1371,1.09,1.5
11705,Q1-2024,1126,1.09,6.7
11315,Q2-2024,9910,0.012,6.7
11028,Q2-2025,1070,1.0,5.6
10478,Q2-2024,6041,1.09,3.4
11980,Q1-2024,3463,0.012,3.4
10030,Q1-2024,2042,1.0,11.7
11603,Q1-2022,5458,1.27,8.9
13291,Q4-2023,891,0.0067,9.4
11131,Q3-2022,589,1.27,15.0
13260,Q1-2024,55344,0.044,11.6
11273,Q3-2024,644,0.27,14.9
12693,Q1-2023,3129,1.09,17.2
14886,Q4-2022,570,0.14,11.3
14300,Q2-2023,677,1.0,9.6
14291,Q4-2025,8097,1.09,5.5
13671,Q4-2025,2058,1.0,13.2
11611,Q3-2024,4067,0.012,7.0
14367,Q4-2023,311,0.012,35.0
12003,Q4-2025,837,0.27,17.7
14051,Q4-2022,6334,1.0,34.5
12679,Q4-2023,964,0.018,
14817,Q4-2026,10931,1.0,0.5
12648,Q1-2022,4495,1.09,15.0
11910,Q1-2026,9508,1.09,31.2
13663,Q1-2024,1249,0.0036,23.8
14583,Q4-2024,1680,0.2,21.7
12749,Q1-2024,1707,1.27,13.9
11685,Q1-2025,4900,0.2,6.4
10256,Q4-2022,10022,0.14,
13602,Q4-2022,2136,1.0,8.3
10087,Q2-2023,15159,0.65,
13813,Q1-2024,11019,0.27,9.0
10379,Q3-2025,4562,0.2,24.5
10328,Q2-2025,538,0.028,13.8
11362,Q3-2024,747,0.054,9.5
13964,Q2-2023,2600,1.09,3.9
12981,Q3-2024,2213,1.09,8.6
13581,Q4-2023,7088,0.27,11.3
13120,Q2-2022,11640,0.012,14.2
13080,Q1-2023,7703,0.0036,5.4
14484,Q2-2025,20883,0.054,14.7
13814,Q3-2024,5864,0.61,9.7
13770,Q3-2022,101,1.0,14.1
14381,Q3-2023,690,1.09,28.8
10099,Q4-2026,4862,0.74,5.8
13331,Q3-2024,4557,0.2,35.2
11597,Q1-2027,25848,0.0003,6.9
10602,Q2-2025,1994,1.0,4.6
13826,Q2-2024,875,0.14,22.3
12611,Q4-2022,6746,0.0067,14.5
12710,Q2-2023,15766,0.27,13.5
13370,Q1-2023,2263,1.0,17.0
12587,Q2-2024,1188,0.74,17.6
14957,Q4-2023,23715,0.0067,13.7
11008,Q1-2023,582,0.0008,19.1
12901,Q2-2023,13282,1.09,20.2
11217,Q3-2023,8469,1.09,16.3
13679,Q2-2024,60121,0.65,12.5
12442,Q3-2027,33475,0.74,6.9
14909,Q1-2025,960,1.27,11.6
12028,Q4-2022,7084,0.0003,17.0
11425,Q2-2023,2061,1.0,24.5
12432,Q3-2023,14969,0.032,12.3
13259,Q1-2025,6907,0.0067,13.8
10939,Q3-2024,1798,0.0006,18.0
14984,Q1-2024,776,0.27,8.0
11193,Q4-2025,4691,0.2,
12918,Q1-2024,7919,1.0,19.2
11473,Q1-2022,549,0.0036,11.1
11509,Q1-2025,13562,0.27,3.2
12621,Q2-2025,3510,1.27,21.7
13793,Q1-2022,6924,1.09,3.2
10964,Q2-2023,7156,1.27,3.8
11848,Q3-2022,8853,1.09,11.1
10152,Q2-2025,23315,1.0,36.0
14786,Q4-2022,5550,0.054,18.0
11114,Q4-2023,7616,0.22,14.9
10778,Q1-2024,4214,1.09,0.0
14513,Q3-2025,1590,0.0003,19.1
13024,Q2-2024,1166,1.09,10.4
11504,Q4-2024,58,0.14,8.8
14226,Q4-2022,1877,0.74,27.4
11139,Q4-2022,21312,0.058,9.7
10701,Q1-2024,3206,0.74,9.9
13780,Q3-2023,442,0.0011,32.6
14230,Q3-2023,5838,1.09,7.2
12122,Q2-2022,7143,1.0,8.1
12979,Q1-2025,30554,0.0001,9.6
10125,Q2-2023,9647,1.09,9.1
11117,Q4-2023,8909,1.09,7.4
13030,Q4-2024,2631,0.27,16.6
10074,Q3-2025,25024,0.25,12.0
14186,Q2-2023,11939,0.0091,28.3
14435,Q1-2023,1284,0.0067,17.3
12882,Q2-2026,52716,1.0,0.7
10772,Q2-2025,4131,0.14,10.3
13264,Q3-2024,4354,0.0,31.8
12845,Q2-2023,16784,1.0,2.4
13867,Q2-2025,6153,1.0,12.4
13362,Q4-2022,4020,0.0001,23.7
11886,Q3-2023,1260,0.61,17.7
10072,Q1-2026,5456,1.09,15.1
14345,Q1-2025,4447,0.054,
13739,Q3-2024,7554,0.65,9.1
10807,Q3-2024,5214,0.012,6.5
10406,Q2-2024,22071,0.012,23.5
12879,Q4-2025,237,0.128,14.2
13022,Q1-2024,18303,0.27,
14107,Q2-2024,1941,0.2,9.3
11715,Q4-2023,2233,0.27,20.8
10915,Q2-2024,254,0.27,23.8
13866,Q3-2022,1666,1.09,17.8
10466,Q3-2025,21616,0.65,14.4
12352,Q1-2022,2672,0.74,19.3
14752,Q4-2025,416,0.0001,11.1
10549,Q2-2023,1012,0.27,6.6
13720,Q2-2023,1877,1.0,18.2
14899,Q2-2025,1084,0.012,33.1
12270,Q3-2023,17022,1.09,38.0
14322,Q1-2025,7196,1.27,2.8
12984,Q2-2024,2590,0.032,8.1
11346,Q4-2024,698,0.054,10.5
12510,Q1-2023,2568,0.27,12.1
13547,Q1-2024,12504,0.0067,12.0
14164,Q4-2023,1397,0.27,14.6
14074,Q4-2022,20069,0.098,4.1
14863,Q2-2024,16361,1.0,6.1
11168,Q1-2025,3127,1.09,30.5
10685,Q2-2024,7412,1.09,
13989,Q1-2024,481,1.0,32.8
14646,Q4-2024,4201,0.25,17.4
14723,Q1-2023,19687,1.13,9.8
12591,Q2-2022,21575,1.09,16.2
11958,Q1-2025,21224,1.09,4.1
11604,Q1-2023,1490,0.74,23.5
10368,Q4-2025,2899,0.65,5.4
14603,Q3-2023,6449,0.012,39.4
10677,Q1-2023,13795,0.74,14.9
14351,Q2-2026,45281,0.65,0.0
13170,Q2-2022,2391,1.09,0.0
10774,Q2-2024,9882,1.09,18.6
11653,Q2-2024,15553,0.27,16.3
10701,Q2-2022,10707,0.74,7.6
14413,Q1-2023,4236,0.0003,18.6
14067,Q2-2026,35601,1.09,0.0
13008,Q2-2024,8946,0.74,4.9
11649,Q2-2025,13679,0.018,35.1
12889,Q2-2023,944,0.012,6.9
10871,Q2-2024,6458,0.054,12.2
14097,Q2-2023,1214,1.09,8.7
10301,Q4-2022,3308,1.09,6.0
13943,Q3-2025,8265,1.0,9.6
14947,Q2-2023,5027,0.74,12.2
11572,Q2-2023,789,1.09,7.5
14167,Q2-2026,2004,0.27,0.0
12477,Q3-2022,24303,1.09,3.6
14405,Q1-2025,3061,0.012,19.2
10019,Q2-2025,5177,0.27,26.7
12643,Q4-2022,3223,1.09,15.0
14363,Q2-2025,6585,0.054,10.5
14336,Q2-2022,15421,0.74,2.0
12874,Q1-2022,5385,1.0,2.9
14750,Q4-2024,9824,0.74,8.2
10678,Q2-2025,3042,0.27,13.4
13358,Q1-2023,206,1.0,11.1
11004,Q4-2024,7174,0.74,10.8
12333,Q2-2024,1738,1.09,16.6
14944,Q3-2023,36163,0.22,32.6
13676,Q1-2024,2752,0.012,17.6
14187,Q1-2025,6668,0.0067,9.6
12486,Q2-2025,604,0.65,18.7
11350,Q4-2022,1556,0.012,10.7
10349,Q3-2024,805,0.27,15.3
13893,Q2-2023,2935,0.0067,23.9
13203,Q4-2024,4846,0.0011,23.5
11511,Q4-2024,1188,0.65,3.3
11708,Q3-2025,1821,1.09,18.9
12255,Q4-2023,3661,1.09,25.8
11564,Q1-2023,10902,0.22,21.6
14092,Q2-2022,21443,1.09,12.5
11990,Q4-2022,19919,1.0,12.9
10399,Q1-2025,1538,0.012,22.9
11529,Q2-2026,33793,0.147,8.9
13860,Q2-2022,1469,0.2,5.7
10438,Q3-2023,7673,0.2,11.9
10996,Q4-2024,1389,1.09,15.5
11146,Q3-2025,6617,0.0006,25.4
13239,Q1-2025,2360,0.27,17.1
14704,Q1-2024,1363,1.27,29.2
11810,Q2-2022,7265,0.65,1.9
10903,Q3-2022,15798,0.74,1.3
14840,Q4-2023,27861,0.128,10.1
11244,Q3-2023,6016,0.65,6.9
13703,Q1-2024,1758,0.2,20.7
10852,Q4-2027,13598,0.14,2.8
13110,Q1-2022,10785,0.27,28.1
13931,Q3-2024,5848,0.27,18.0
14922,Q4-2022,9334,1.09,6.0
10422,Q2-2024,15655,1.13,5.5
10877,Q3-2022,2644,0.27,18.8
14659,Q4-2025,4233,0.028,
13800,Q4-2023,64042,1.09,7.0
11792,Q2-2023,1269,1.09,
14074,Q1-2022,4806,0.098,5.3
13923,Q1-2024,296,1.0,15.0
11790,Q3-2023,65491,0.0008,12.4
12808,Q2-2024,1469,1.09,5.9
13098,Q4-2024,997,1.09,16.3
14478,Q2-2026,28428,0.0067,4.1
11819,Q4-2024,2463,1.0,15.2
10079,Q3-2023,4247,1.09,18.3
13033,Q3-2023,6596,0.044,9.5
13853,Q3-2023,12978,0.74,13.8
10613,Q2-2023,828,1.27,23.0
13382,Q4-2024,4874,0.044,14.1
14826,Q2-2024,1859,1.0,29.6
12739,Q2-2024,5420,1.0,19.3
13143,Q4-2022,3352,1.27,16.9
12866,Q2-2023,5264,1.09,10.7
14302,Q1-2025,1604,1.09,4.9
10814,Q4-2023,10083,0.012,7.1
10511,Q3-2024,6959,1.0,7.6
13929,Q3-2025,28676,1.09,1.3
11795,Q1-2023,8856,0.054,13.9
13779,Q1-2025,447,0.14,18.1
13537,Q4-2023,27198,1.0,3.6
11553,Q1-2022,182,0.0008,18.9
12290,Q4-2022,6345,0.058,5.5
10175,Q3-2022,20167,0.058,3.3
14584,Q3-2024,2550,0.74,35.7
13741,Q2-2022,420,1.0,4.7
10966,Q3-2023,1789,0.0011,17.0
13889,Q1-2023,2626,0.65,20.8
10932,Q1-2024,330,0.0003,13.8
12921,Q1-2024,962,0.0006,25.8
12986,Q1-2025,6976,0.2,14.3
14902,Q1-2025,2144,0.2,12.3
13085,Q3-2023,4843,1.0,9.1
12696,Q3-2027,2119,0.27,17.4
12135,Q1-2025,5220,1.27,9.8
10611,Q4-2023,17007,1.0,6.6
12547,Q2-2023,2999,1.09,28.0
12762,Q1-2024,1378,0.22,31.2
11604,Q2-2022,1521,0.74,25.7
10090,Q3-2024,1060,1.27,9.1
11870,Q4-2024,2527,0.044,29.4
11419,Q4-2023,2293,0.14,26.3
10070,Q2-2024,2259,0.25,27.1
14878,Q3-2022,3587,0.14,18.2
13805,Q3-2022,772,0.65,
13358,Q4-2022,2214,1.0,12.5
10096,Q4-2022,800,1.09,16.7
14558,Q3-2023,6683,0.054,10.0
14083,Q3-2023,13160,1.0,15.3
11580,Q3-2024,3761,0.61,26.1
12773,Q2-2022,11430,1.0,
11455,Q4-2023,1045,0.27,18.3
12122,Q1-2023,1896,1.0,12.0
11849,Q2-2023,1858,0.2,13.4
12086,Q2-2026,14860,0.0067,12.7
10486,Q3-2025,298,0.018,
10398,Q2-2023,1122,1.09,12.3
12205,Q2-2024,1531,0.27,17.9
12083,Q1-2024,5393,0.65,7.9
11234,Q4-2024,8309,0.2,18.9
13097,Q2-2022,587,1.0,5.4
11093,Q1-2025,17529,0.27,8.2
11840,Q3-2024,1970,0.0001,9.8
14003,Q3-2022,10653,1.13,29.2
10627,Q1-2024,15166,0.012,11.0
14179,Q1-2025,11336,0.0067,13.3
10452,Q4-2025,2226,0.22,26.0
10620,Q4-2022,8662,1.0,3.8
10920,Q2-2025,7383,1.27,11.8
13217,Q1-2024,427,0.0008,19.2
14499,Q3-2023,2992,0.032,32.9
13156,Q4-2022,10432,0.032,10.4
14166,Q4-2022,40317,1.09,8.7
10642,Q4-2022,3772,0.65,18.3
14503,Q2-2023,8962,0.054,9.0
13903,Q2-2025,5808,0.65,4.5
11702,Q2-2024,6957,0.27,14.8
12462,Q3-2025,4488,0.22,5.6
12446,Q1-2025,13681,0.0006,1.8
12691,Q1-2023,1866,1.0,
12286,Q2-2025,5197,0.018,3.7
12162,Q3-2023,16093,1.09,11.2
12828,Q3-2022,10411,0.74,
12718,Q2-2025,8314,0.74,23.0
10359,Q4-2023,3253,1.09,19.8
11962,Q2-2023,375,0.058,7.6
11196,Q2-2026,25638,1.09,4.5
14441,Q4-2024,1904,0.044,6.0
13734,Q1-2024,3295,1.09,18.1
10286,Q2-2025,1416,1.0,20.6
13813,Q2-2024,25108,0.27,9.5
14940,Q2-2026,11696,0.012,4.5
13902,Q3-2023,12008,0.0001,25.7
12416,Q3-2022,30079,0.74,3.4
11126,Q3-2022,5027,1.27,7.4
13665,Q3-2024,15411,1.0,14.5
10729,Q2-2023,1436,0.018,18.4
11020,Q2-2025,590,0.22,20.1
14166,Q3-2024,7031,1.09,10.3
10333,Q4-2024,7710,0.0003,14.9
11307,Q3-2024,1503,0.012,
10892,Q4-2022,5646,0.27,30.9
13225,Q2-2022,47065,0.27,9.5
14172,Q3-2023,6687,0.098,7.6
10351,Q2-2022,13368,0.018,11.5
12376,Q1-2023,4944,0.74,10.4
12483,Q4-2022,7346,1.09,12.1
10190,Q4-2023,50350,0.22,10.5
12228,Q1-2025,14543,1.27,9.7
11575,Q4-2025,13911,0.096,9.4
14500,Q1-2025,651,0.2,10.5
