customer_id,last_invoice_amount_usd,lifetime_revenue_usd,add_on_revenue_usd,next_quarter_revenue_usd,acv_local,acv_usd,subscription_value_local,daily_active_users,feature_adoption_pct,sessions_per_user_day,avg_session_minutes,integrations_count,custom_reports_count,automations_active,api_calls_monthly,mobile_users_pct,support_tickets,csat_score,nps_score,renewal_probability,price_sensitivity,renewal_risk_flag,churn
12858,0,6,139,0,11976,2,14731,12,7.4,2.6,3.0,2,1,3,5890,33.1,6,2.6,-4.0,0.43,High,Medium,0
11107,126,2395,1904,138,55616,506,64821,147,92.0,2.6,23.0,6,10,12,43060,27.6,4,4.3,46.0,0.88,Low,Low,0
11704,7071,7710,520,10820,32451,32451,36178,68,81.4,3.1,26.0,3,4,14,24118,38.6,4,3.7,13.0,0.85,High,Low,0
10819,10310,142997,765,12323,36812,40125,44784,84,64.2,3.0,11.0,4,3,5,16930,44.5,10,4.1,33.0,0.71,Low,Low,0
11706,6242,37628,30,5899,22625,25566,35352,72,56.9,2.2,15.0,6,7,9,12298,16.5,9,3.4,24.0,0.78,Medium,Low,0
10612,86,131,771,93,27065,324,30514,107,62.5,2.2,15.0,6,9,13,26230,34.1,3,3.0,35.0,0.62,High,Low,0
13064,48,393,95,58,32150,215,42415,43,66.2,4.3,13.0,1,8,6,11990,38.3,6,4.3,28.0,0.7,Medium,Low,0
14990,11195,266467,4010,12959,41874,45642,50209,152,68.6,4.7,30.0,5,21,28,65532,49.5,1,4.3,42.0,0.95,Low,Low,0
13956,5870,73225,338,7787,21342,23262,24391,52,51.9,1.5,17.0,6,7,16,32966,52.0,4,3.9,6.0,0.85,Medium,Low,0
10577,59,535,90,54,23678,215,37466,43,39.9,3.1,21.0,2,5,9,11758,30.1,7,2.9,16.0,0.73,High,Low,0
12195,4160,35761,1,5398,25834,16792,27223,87,68.8,4.2,24.0,9,10,14,29415,40.8,7,4.4,49.0,0.85,Medium,Low,0
14575,5843,70978,146,5201,26546,26546,37495,75,63.5,1.1,12.0,7,5,8,9216,13.9,5,3.6,24.0,0.88,High,Low,0
11181,13236,32032,42,14747,47160,47160,54145,55,74.0,4.0,18.0,4,5,16,19330,34.7,3,4.5,11.0,0.69,Medium,Low,0
10889,7,170,1927,8,43046,32,47776,125,66.3,3.7,23.0,12,12,23,68997,41.6,5,4.8,20.0,0.99,Low,Low,0
13338,7355,47793,552,7177,29289,29289,40850,81,56.5,4.0,22.0,1,5,10,8841,37.7,7,3.5,22.0,0.9,Medium,Low,0
12025,2174,33314,59,1531,8191,8191,10138,44,47.3,0.5,10.0,4,2,1,7242,9.2,8,2.8,-29.0,0.45,High,Low,0
12838,222,4993,5363,301,75865,910,82284,157,75.7,5.0,28.0,15,17,19,48736,29.9,4,4.7,25.0,0.99,Low,Low,0
10818,534,3013,95,350,10423,2084,12821,28,41.2,1.0,8.0,3,2,1,3857,43.6,8,3.3,-12.0,0.48,Medium,Low,0
13494,1413,1332,1433,55,39182,5485,39182,76,86.8,4.0,20.0,5,4,12,32286,47.3,2,4.0,18.0,0.87,Medium,Low,1
13674,116,803,143,95,7494,434,9721,42,6.0,3.9,5.0,1,5,2,4081,47.5,14,3.3,17.0,0.36,Low,High,0
10209,18332,380944,1452,20896,70688,70688,74097,120,79.2,4.6,13.0,4,20,23,58821,38.0,4,5.0,51.0,0.79,Low,Low,0
10294,6826,195628,492,8615,101520,27410,112926,129,79.8,3.7,33.0,7,15,18,60944,36.5,4,4.2,51.0,0.95,Low,Low,0
11120,6487,88047,162,7256,27245,27245,41032,95,52.9,1.8,9.0,4,5,4,11934,27.3,5,3.9,3.0,0.68,Low,Medium,0
13404,2367,31922,748,255,13448,9951,21279,51,49.6,2.7,22.0,5,5,8,6866,36.7,6,,19.0,0.58,Low,Medium,1
13356,2258,22948,28,2215,14264,9271,18622,25,38.0,1.7,9.0,3,2,2,4021,32.3,7,3.2,-66.0,0.56,Medium,Medium,0
11265,9903,7951,452,11210,30275,32999,40367,69,89.7,3.1,16.0,6,5,7,36759,26.6,3,4.7,62.0,0.65,Low,Low,0
10991,4619,10273,263,7239,21352,21352,25633,69,62.8,2.6,14.0,5,12,13,20047,16.3,8,3.8,31.0,0.89,High,Low,0
12424,3309,37588,2730,3759,55150,13787,63173,147,54.7,5.3,19.0,4,16,17,50663,23.3,1,3.7,,0.86,Low,Low,0
13983,359,4501,28,448,27114,1464,31023,110,61.8,1.6,12.0,2,11,7,26574,48.3,5,4.3,43.0,0.91,Medium,Low,0
14329,7724,79680,324,6469,24598,24598,32452,62,72.5,2.2,10.0,4,7,15,10424,39.3,7,3.9,34.0,0.79,High,Low,0
11808,889,1893,18,880,15701,3454,18986,38,28.1,2.0,8.0,4,1,2,5878,5.4,9,2.7,-28.0,0.26,Low,Low,0
10354,4,30,615,6,30311,19,36128,108,73.0,3.9,19.0,4,6,10,39414,0.0,8,3.5,-2.0,0.78,Medium,Low,0
14904,1419,22314,1339,1710,27802,6950,39889,35,37.0,2.2,3.0,4,7,2,7062,33.2,6,4.0,50.0,0.67,High,Low,0
11659,1639,12063,133,1215,9243,6007,13397,13,35.9,0.5,15.0,1,3,4,8214,6.8,7,,-16.0,0.57,Medium,Low,0
13245,3559,57362,1947,4350,67905,14939,74539,162,72.8,4.9,32.0,11,14,29,71700,28.9,6,4.1,82.0,0.85,Low,Low,0
11490,9,79,73,8,11870,42,14932,12,18.3,2.9,2.0,3,1,2,7081,52.4,11,4.2,1.0,0.44,High,Low,0
13483,4816,63443,1070,216,25797,19089,32614,79,34.4,2.4,19.0,7,8,7,12415,45.4,5,4.6,25.0,0.83,Medium,Low,1
14088,8666,67239,403,9144,46993,34774,50804,75,67.7,4.3,17.0,5,7,18,32778,32.2,3,4.2,31.0,0.82,High,Low,0
13251,6057,47191,2,6380,23999,26158,31413,54,65.4,1.8,14.0,5,6,12,7329,45.0,12,3.8,9.0,0.68,Medium,Low,0
11229,10035,178974,507,8754,37376,40739,51483,48,60.6,1.5,11.0,7,4,9,6022,39.6,2,4.1,18.0,0.52,High,Low,0
10260,936,4485,160,1295,20017,4003,20179,89,67.6,2.0,16.0,8,10,6,47584,31.0,6,4.8,55.0,0.83,High,Low,0
11695,6782,37065,2360,10688,28829,31423,30670,52,51.3,3.6,15.0,7,4,12,22276,59.3,3,3.9,4.0,0.88,Medium,Low,0
13754,4207,4792,236,5221,23771,17590,28469,79,80.8,2.9,18.0,7,7,11,18231,30.7,7,4.1,-8.0,0.76,Low,Low,0
14887,80,1538,1314,104,47440,317,57157,139,82.0,5.6,27.0,5,17,26,42428,49.9,2,3.4,60.0,0.85,Medium,Low,0
11979,4166,3378,184,4228,22818,14831,25842,78,54.7,2.3,12.0,6,6,18,21613,41.0,6,3.2,55.0,0.64,Low,Low,0
12707,419,3738,717,449,29184,1692,44219,53,44.3,3.9,8.0,2,10,7,9294,20.2,10,3.5,29.0,0.7,Medium,Low,0
10053,10462,43290,1497,9996,29662,32331,32347,105,55.8,2.0,16.0,3,7,6,30845,20.7,4,4.5,19.0,0.87,Low,Low,0
12338,3891,17432,27,3251,13044,14739,18608,31,50.5,1.3,18.0,5,5,2,5501,25.5,10,3.7,1.0,0.49,Low,Low,0
10412,5157,55963,62,6526,30673,19937,34699,42,49.3,1.2,14.0,6,7,12,37702,58.4,4,4.3,15.0,0.6,High,Low,0
12334,160,3438,1334,204,79495,612,80624,173,50.6,3.9,23.0,10,13,21,49379,70.4,2,3.8,37.0,0.86,High,Low,0
14583,1432,23324,359,1532,25824,5164,35522,89,90.9,3.5,19.0,3,8,11,13811,46.0,4,3.9,5.0,0.83,High,Low,0
14085,1604,10729,47,1192,6928,6928,9033,12,38.6,1.6,7.0,2,1,3,6055,44.7,9,3.1,-39.0,0.39,High,Low,0
12496,22,434,10,17,12755,85,15368,36,5.0,0.9,9.0,0,0,5,6558,38.9,14,3.1,-35.0,0.35,Medium,Medium,0
12747,20760,284958,214,32215,89777,97856,97373,132,83.0,3.4,26.0,6,21,20,32031,5.8,4,4.4,64.0,0.99,Medium,Low,0
13304,8341,137129,268,8186,26968,29395,38253,80,65.2,1.0,14.0,5,4,9,4052,17.4,7,4.8,28.0,0.7,High,Low,0
11480,3575,26645,121,3196,12774,13923,15373,23,14.2,2.4,10.0,2,2,4,6326,56.5,17,3.4,-33.0,0.35,Medium,Low,0
11508,2741,17126,217,2106,10379,10379,13532,51,42.4,0.9,7.0,3,2,3,6186,55.8,12,3.0,-20.0,0.41,Low,Low,0
11034,7934,104745,615,6866,28113,28113,37635,53,56.9,2.0,19.0,4,10,12,12374,46.2,5,4.1,-5.0,0.76,Medium,Low,0
11098,8576,45726,12,9857,31611,34455,41870,78,52.1,2.6,14.0,8,1,10,9751,40.1,6,4.3,-4.0,0.59,Medium,Low,0
11470,1610,39236,5682,1573,41931,5870,46956,157,100.0,2.9,16.0,9,14,18,33842,17.4,5,4.6,75.0,0.99,High,Low,0
10544,2632,34926,90,2742,39853,10760,63766,49,72.0,2.9,13.0,2,6,6,15252,47.6,3,4.4,11.0,0.86,High,Low,0
11047,22604,410706,3174,22416,76062,82907,82408,149,85.1,3.1,24.0,8,18,22,66694,39.0,1,4.2,85.0,0.99,High,Low,0
14714,4869,36757,479,5291,32857,21357,42342,79,59.1,2.3,16.0,2,6,6,12774,15.0,6,2.5,11.0,0.91,Low,Low,0
11756,7248,7852,484,11687,31863,31863,34785,65,52.6,3.1,27.0,8,5,10,29222,35.7,3,3.5,48.0,0.84,Medium,Low,0
10031,7909,66970,959,11935,38966,38966,43635,105,63.0,3.5,5.0,5,5,13,38846,53.8,3,3.0,23.0,0.63,Medium,Low,0
10726,1332,48563,172,1848,44848,6278,48432,166,76.4,3.6,19.0,12,15,12,43084,28.7,2,4.9,29.0,0.76,Medium,Low,0
14391,1094,25828,521,1332,86043,4646,91633,117,94.7,4.5,33.0,5,20,12,40297,23.2,3,4.4,95.0,0.99,Medium,Low,0
12229,3583,42259,6623,3743,70943,14188,75152,144,38.8,4.7,26.0,7,18,11,49403,43.5,1,4.5,51.0,0.93,Low,Low,0
10338,3074,2918,91,4691,47691,12876,50844,81,67.9,3.7,25.0,3,9,9,43562,10.8,8,3.7,21.0,0.81,Medium,Low,0
11427,21606,292819,1853,20337,86906,86906,90339,176,77.4,4.2,25.0,11,22,18,69884,40.5,7,4.8,27.0,0.98,High,Low,0
12544,509,16229,144,571,69242,2215,79498,131,93.3,5.0,27.0,8,10,16,36316,40.4,2,4.5,38.0,0.96,Low,Low,0
12659,8730,148508,4910,11512,45219,33462,54220,131,75.7,4.2,25.0,4,14,23,50460,52.0,4,4.3,86.0,0.91,Low,Low,0
10437,17147,391258,4890,16527,90197,66745,90197,143,73.2,4.5,23.0,14,15,18,70423,23.2,3,4.4,59.0,0.99,Low,Low,0
12631,5629,70301,32,6701,87064,21766,96310,153,81.4,3.6,33.0,9,20,28,45304,25.1,6,4.2,28.0,0.99,Low,Low,0
10913,10157,169287,51,10042,35630,38836,45045,60,24.2,1.9,18.0,5,6,10,9608,37.8,9,4.0,33.0,0.68,High,Low,0
14354,153,2924,606,178,48646,583,49589,139,100.0,4.5,38.0,5,13,20,55947,42.9,1,4.2,63.0,0.99,Low,Low,0
11589,2189,43883,1316,2502,64671,9053,64671,148,60.2,4.2,19.0,13,20,19,32504,61.0,3,4.2,62.0,0.99,High,Low,0
14295,4133,11672,235,4806,24687,18268,32062,66,54.0,1.8,17.0,2,9,10,18947,41.4,9,4.1,4.0,0.69,High,Low,0
14652,3301,25827,146,4575,25477,16560,37856,79,39.4,2.2,18.0,7,8,10,5035,42.9,7,3.8,22.0,0.71,High,Low,0
13549,52,1425,706,56,30687,205,31474,130,76.5,4.1,22.0,4,9,11,46935,22.3,0,3.7,37.0,0.95,High,Low,0
11591,4,31,1434,5,72081,18,80538,130,70.3,3.3,23.0,6,13,17,30704,42.2,4,3.9,66.0,0.92,Low,Low,0
12438,12246,171024,1002,9873,37987,41405,43464,57,46.6,1.4,13.0,5,15,14,39174,20.8,6,3.7,12.0,0.68,High,Low,0
11770,9347,90810,303,8309,30479,33222,39076,27,47.1,2.5,19.0,4,7,8,16581,25.5,7,4.6,5.0,0.66,High,Low,0
11239,10879,209182,1927,13633,59068,43710,65341,146,62.4,4.1,23.0,7,26,27,32177,14.3,7,5.0,31.0,0.92,Medium,Low,0
10904,2003,5154,82,1798,13655,8875,16084,47,36.4,2.9,24.0,4,0,3,3851,30.2,16,3.4,-33.0,0.56,Medium,Medium,0
13387,115,685,50,1,15506,496,19003,30,30.8,2.1,9.0,3,3,0,7858,51.8,15,2.5,-4.0,0.4,High,High,1
14882,9165,63371,595,10159,33316,33316,39058,106,55.9,2.6,14.0,5,10,9,35156,18.7,6,3.9,42.0,0.74,Medium,Low,0
14594,1122,21625,4460,1271,93554,5051,103949,147,85.0,4.5,21.0,9,7,12,42493,33.7,3,3.7,16.0,0.99,Low,Low,0
10508,5626,80187,596,6325,23529,25646,31711,88,36.7,2.6,19.0,4,5,7,12944,25.8,4,3.4,26.0,0.63,Medium,Low,0
13435,88,892,683,92,49210,329,55731,165,79.1,3.2,26.0,13,13,20,53022,43.8,3,4.3,64.0,0.86,Low,Low,0
10184,427,3342,611,300,17633,1728,23325,49,18.9,1.6,7.0,3,2,2,5615,53.7,15,3.1,-15.0,0.46,Medium,Low,0
11747,2215,2326,1822,2500,31606,8533,34280,42,61.9,3.9,19.0,4,6,9,19551,28.5,7,4.3,4.0,0.62,High,Low,0
11498,11301,171252,341,12352,36516,39802,38197,98,72.2,2.0,20.0,2,4,8,33636,41.6,3,3.4,40.0,0.76,High,Low,0
12604,1847,2075,216,3160,43700,9614,49268,66,21.8,5.0,19.0,10,13,16,34181,36.4,5,4.1,46.0,0.86,Medium,Medium,0
10322,270,634,155,183,16405,885,19323,37,18.1,3.6,6.0,0,4,1,4603,23.5,14,2.4,-22.0,0.46,Low,High,0
14419,17147,233380,1861,20070,64965,70811,68819,157,64.0,3.7,25.0,14,18,20,49307,30.6,3,4.7,,0.71,Medium,Low,0
14030,6130,73248,598,5966,23209,23209,36899,100,52.8,2.2,11.0,4,5,6,12013,39.4,11,3.3,,0.82,High,Low,0
12202,10888,86967,95,10383,35952,39187,53263,71,57.4,1.6,10.0,7,7,8,15395,24.7,5,3.8,-2.0,0.64,Medium,Low,0
14746,17798,278342,1629,18534,103199,67079,104771,145,79.7,2.9,25.0,5,15,13,44371,36.9,8,4.3,43.0,0.81,Low,Low,0
13759,8947,164711,435,7971,28690,31272,37116,46,20.5,2.7,7.0,5,2,9,13915,33.1,7,3.5,30.0,0.69,Medium,Low,0
13432,8799,10965,51,992,36400,36400,40625,92,45.2,3.2,11.0,2,4,11,36119,60.5,5,4.2,21.0,0.79,Medium,Low,1
12837,10,66,20,12,34367,37,43067,62,92.6,2.6,14.0,2,10,8,29742,32.5,3,4.2,77.0,0.64,Low,Low,0
11552,3,27,100,1,12601,13,15635,10,39.5,1.0,2.0,0,2,2,5783,46.3,5,2.6,-6.0,0.35,Low,Medium,0
14577,6174,15930,260,6627,37356,27643,50413,62,55.0,2.5,23.0,4,8,14,10002,39.1,7,3.1,19.0,0.7,Medium,Low,0
11147,28,189,480,37,16460,110,19074,63,66.6,2.4,20.0,1,10,14,28481,32.5,6,4.1,36.0,0.54,High,Low,0
14910,12,237,5782,9,57743,43,62561,159,68.9,4.7,32.0,8,26,19,30157,16.2,2,3.3,43.0,0.99,Low,Low,0
12481,810,5658,62,22,13320,3330,17232,25,61.3,1.2,11.0,1,2,6,6590,57.8,13,1.9,-2.0,0.5,Low,Low,1
10045,1,12,163,1,30661,7,46528,1,74.0,2.4,11.0,6,7,7,8753,27.3,8,4.2,5.0,0.75,High,Low,0
14700,1255,1659,43,1409,23466,4693,28479,79,23.8,4.3,19.0,6,7,14,28289,42.2,4,3.5,26.0,0.74,Medium,Low,0
14120,2,18,406,0,14115,10,18073,36,39.0,2.0,10.0,3,1,4,5689,32.7,17,2.7,7.0,0.49,Low,Medium,1
13846,516,741,49,429,8040,2170,11773,33,24.8,1.4,4.0,1,1,4,4533,0.0,12,2.7,-32.0,0.48,Medium,High,0
12791,78,806,388,97,30627,367,40837,60,50.9,1.6,22.0,3,7,5,11564,15.8,3,4.7,6.0,0.45,Medium,Low,0
11379,8525,7862,1196,13215,29069,36917,33723,81,67.8,2.1,22.0,6,7,14,14136,47.6,6,3.7,34.0,0.69,High,Low,0
11974,1134,4691,34,551,16800,3696,17760,13,23.5,0.9,13.0,3,3,8,5227,37.4,12,2.9,-46.0,0.45,Low,Medium,0
13897,3,53,59,2,11836,13,12686,44,48.3,3.3,2.0,1,2,4,6132,15.2,5,3.1,-10.0,0.37,High,Low,0
10414,453,9469,9,464,27804,1612,37829,69,52.8,2.2,6.0,3,2,11,17034,44.1,7,4.5,19.0,0.61,High,Low,0
14768,4,61,1375,5,27072,17,29173,88,80.8,3.2,24.0,6,14,8,40534,26.6,3,4.1,38.0,0.62,Medium,Low,0
11408,3238,42728,127,3770,59164,11832,64802,137,64.6,3.9,20.0,5,12,19,78018,19.1,1,,36.0,0.93,Low,Low,0
12408,5158,75530,308,4828,82952,18249,89775,156,77.9,5.2,26.0,8,18,22,45468,45.4,4,4.9,52.0,0.99,Low,Low,0
10802,819,1851,44,144,15036,4059,17184,13,8.3,2.7,8.0,3,4,4,6022,22.1,12,2.8,5.0,0.45,Medium,Medium,1
11289,4828,15759,215,4559,17805,19407,20850,4,33.0,2.8,12.0,4,2,2,2940,38.6,13,3.1,,0.39,High,Medium,0
11559,1040,923,92,1148,29585,4141,32547,86,46.9,2.6,12.0,6,12,16,38635,38.4,3,3.6,53.0,0.78,Low,Low,0
12320,8037,108937,153,8961,29904,32595,43529,57,31.0,2.8,11.0,2,6,7,5815,16.5,7,3.6,45.0,0.69,Low,Low,0
12599,10388,218762,267,9375,40218,43837,48691,42,58.4,3.4,17.0,4,8,9,14202,26.6,5,4.3,17.0,0.71,Low,Low,0
11730,727,9839,26,522,10708,2891,15936,38,36.1,0.6,11.0,2,0,2,4103,21.7,13,3.1,4.0,0.25,Medium,Low,0
13703,1287,937,2565,1261,19708,3941,24666,68,78.0,3.2,19.0,5,2,13,36705,34.9,4,3.9,28.0,0.82,High,Low,0
10257,1849,19716,19,1876,25888,6989,36669,66,37.2,2.6,19.0,2,7,12,6657,29.2,7,4.2,35.0,0.92,Medium,Low,0
13611,7059,26886,1599,9600,38165,28242,46205,116,57.2,1.2,21.0,6,4,14,54053,17.9,5,4.1,34.0,0.65,Low,Low,0
11887,1789,37101,701,1861,76130,7308,77843,178,90.7,3.5,25.0,9,18,17,65990,39.6,4,4.8,51.0,0.97,Medium,Low,0
11152,94,1392,513,91,29285,351,36022,37,60.6,3.5,17.0,5,3,10,15789,29.6,6,3.4,5.0,0.7,Low,Low,0
12452,13383,11741,526,14726,37709,47890,44469,85,86.4,1.3,21.0,7,12,9,28887,49.5,4,3.6,75.0,0.99,Medium,Low,0
10648,3826,35280,72,2606,15243,15243,17808,46,53.2,3.4,2.0,2,2,3,4623,0.0,8,3.3,5.0,0.45,High,Low,0
13099,29039,354574,2200,32765,106451,116031,112766,129,58.1,4.5,23.0,8,19,11,83467,25.3,3,4.7,43.0,0.78,Medium,Low,0
14979,7410,27772,210,7463,28026,28026,38080,85,58.5,3.1,6.0,6,8,4,8929,57.4,6,4.0,18.0,0.51,Medium,Low,0
12355,4067,41101,103,3119,13790,15582,16496,39,50.3,0.6,11.0,2,2,3,5337,31.0,8,2.1,12.0,0.48,Medium,Medium,0
14639,5444,65508,878,4949,68147,18399,78966,149,52.6,3.8,24.0,3,15,22,33481,34.9,3,4.1,53.0,0.87,Low,Low,0
13456,6132,41462,42,8056,25536,25536,30078,73,55.7,4.0,15.0,3,10,12,23942,45.0,2,3.9,30.0,0.82,High,Low,0
14018,3834,67950,108,3162,13092,14270,15717,16,36.0,3.0,4.0,3,3,5,4247,38.2,11,3.5,-47.0,0.51,Medium,Low,0
11316,2653,4523,932,3029,41869,10467,46061,52,61.0,3.6,26.0,5,11,9,22580,26.4,2,3.4,-4.0,0.64,Low,Low,0
11089,3858,32223,470,2538,12170,13265,15623,31,48.0,2.5,6.0,2,2,3,4634,39.8,11,3.6,3.0,0.42,High,Low,0
12132,2975,7000,477,4309,41579,11226,43814,54,72.9,3.5,7.0,3,9,12,32556,34.7,4,4.0,52.0,0.8,High,Low,0
14554,11610,10095,261,13166,44378,44378,52643,73,63.3,3.4,11.0,1,8,15,26905,54.6,5,3.5,10.0,0.8,Medium,Low,0
13832,4768,18994,503,5115,15539,16937,17171,60,74.6,1.9,14.0,3,8,12,32751,25.3,3,3.8,38.0,0.9,Low,Low,0
11351,35,282,2715,47,23287,156,26078,96,82.7,3.9,23.0,3,4,10,35070,16.6,6,4.0,26.0,0.79,High,Low,0
13194,218,169,75,268,27970,783,31713,79,56.9,4.5,19.0,1,11,20,28356,50.9,5,4.3,39.0,0.92,High,Low,0
10113,19,161,87,16,11609,77,16013,51,5.0,0.9,7.0,2,3,0,6653,23.4,15,2.5,16.0,0.59,High,Medium,0
13920,15,154,71,2,11262,75,12598,54,19.8,0.5,2.0,1,2,1,4991,51.5,10,3.2,,0.61,Medium,Low,1
10264,3364,41110,788,3882,94098,13173,101618,199,78.4,3.2,19.0,10,18,21,44229,41.6,0,4.3,59.0,0.95,High,Low,0
11394,9544,262129,322,11074,54712,40486,54932,154,81.3,5.6,22.0,10,8,14,66391,41.5,3,4.2,54.0,0.99,Medium,Low,0
14983,11,194,54,11,13825,49,16189,6,17.3,1.1,13.0,1,5,4,3324,29.6,10,1.5,5.0,0.66,High,Medium,0
11187,37,378,143,4,11990,143,15472,53,27.6,2.3,4.0,0,2,4,4249,31.9,10,3.5,,0.31,Low,Medium,1
14693,139,1412,341,182,43764,525,43984,67,49.3,1.7,21.0,4,7,6,21885,61.3,7,4.2,46.0,0.75,Low,Low,0
10057,4444,34647,802,278,15343,16723,17476,14,5.0,1.9,5.0,1,2,3,3096,11.5,7,3.8,10.0,0.34,High,High,1
11310,146,1796,76,136,44713,536,60588,48,57.4,2.4,19.0,1,3,8,16135,27.7,8,4.0,-20.0,0.75,Low,Low,0
10696,3856,16197,77,1,11476,14574,14732,66,29.3,2.0,7.0,2,2,3,5016,29.8,8,2.5,11.0,0.47,High,Medium,1
14335,5,88,1779,0,33526,21,46116,57,49.9,2.2,19.0,3,6,10,17584,57.7,4,3.6,29.0,0.73,Medium,Medium,1
13955,23984,488668,1770,24596,79440,86589,82837,134,72.4,3.7,25.0,5,14,22,42326,46.1,2,3.7,58.0,0.89,Low,Low,0
12385,14525,344977,3606,14739,60754,60754,68187,148,97.9,3.6,25.0,14,16,18,39885,46.1,2,5.0,36.0,0.99,Low,Low,0
14305,18642,329024,3815,16430,59160,59160,62274,137,74.9,4.0,32.0,10,21,18,57523,55.5,4,4.0,,0.81,Low,Low,0
14379,11071,54588,83,8157,34181,37257,43879,58,30.5,3.0,10.0,5,6,10,12338,48.1,9,3.7,38.0,0.78,High,Low,0
13684,779,4004,70,523,21349,2988,25785,12,58.8,3.1,6.0,5,3,2,3320,36.2,10,2.4,37.0,0.46,High,Low,0
11942,2480,18283,131,133,9950,11243,12224,17,5.0,2.1,5.0,1,3,2,4040,11.4,13,2.9,-67.0,0.42,High,High,1
10320,7517,72558,608,1112,33058,36033,47159,51,59.6,3.0,12.0,9,6,6,15373,56.9,5,3.1,22.0,0.74,Low,Medium,1
12437,7695,6387,170,384,25949,25949,30034,83,38.0,2.2,17.0,5,9,11,31655,47.5,6,4.1,65.0,0.79,Low,Low,1
11590,2114,39850,5113,2521,59812,8792,75616,125,59.8,5.6,24.0,6,11,25,69299,29.6,4,4.9,54.0,0.84,Low,Low,0
10683,805,14162,27,907,58733,3406,67047,150,82.7,4.2,24.0,13,16,19,50697,41.2,2,4.0,58.0,0.99,Medium,Low,0
13143,11193,118333,306,11112,36606,46489,49669,58,62.1,1.9,17.0,3,5,13,15171,13.1,9,3.8,-9.0,0.6,Low,Low,0
13426,3753,60990,47,3010,14252,15534,19577,38,38.1,0.5,13.0,2,2,1,3827,59.3,10,2.8,12.0,0.19,Medium,Low,0
10480,12,14,16,13,19038,59,22910,9,21.5,2.4,10.0,2,2,4,6594,44.5,13,2.3,-22.0,0.43,High,Medium,0
13738,8840,7906,878,10321,31083,33880,36398,77,66.5,2.2,19.0,3,8,14,15196,47.1,6,4.9,79.0,0.78,Medium,Low,0
13039,23621,316656,257,22682,88627,88627,91274,123,92.0,4.5,22.0,7,14,18,49799,34.7,2,4.5,60.0,0.87,High,Low,0
10287,14183,406512,596,19725,106911,69492,117228,160,82.2,3.1,25.0,4,13,20,36236,26.1,0,4.7,68.0,0.84,High,Low,0
13793,11143,227641,3986,17108,48885,53284,50242,147,69.5,5.2,24.0,4,17,16,50642,44.7,5,4.0,76.0,0.99,Medium,Low,0
12079,3660,68036,72,2778,15115,15115,18190,13,36.5,0.5,5.0,1,2,4,6400,39.6,10,2.8,-38.0,0.41,Medium,Low,0
13632,1229,29054,919,1125,33532,4929,47632,66,50.4,1.9,21.0,5,5,5,15098,37.3,11,4.5,33.0,0.71,Medium,Low,0
12570,222,3542,577,224,29511,944,38780,42,50.2,3.6,16.0,7,4,12,8959,35.4,5,3.6,39.0,0.8,High,Low,0
11922,1562,7096,173,1091,9345,6074,11966,17,9.6,1.8,11.0,0,2,1,4958,14.1,14,2.3,-10.0,0.57,High,High,0
14367,31,131,305,16,8804,105,12669,1,36.6,1.9,5.0,1,1,1,2673,23.2,10,3.4,-1.0,0.49,Low,Low,0
13730,10149,11523,175,15424,39379,42923,47445,79,45.9,3.4,20.0,1,11,12,25114,62.9,6,5.0,15.0,0.7,High,Low,0
11599,8634,73643,291,7657,34093,34093,47287,41,45.5,3.7,13.0,2,4,6,14409,30.0,2,3.7,50.0,0.82,Medium,Low,0
12489,13280,192804,5438,13536,68332,50565,81155,160,97.7,4.2,28.0,13,18,19,16235,30.7,3,5.0,30.0,0.97,Low,Low,0
14623,2085,21156,260,2446,37474,8244,41046,130,78.1,1.8,12.0,4,7,11,35294,20.2,1,4.5,31.0,0.82,Medium,Low,0
10737,3101,67946,241,4174,50408,13610,54614,156,96.0,3.5,32.0,9,16,19,30166,11.3,2,4.8,26.0,0.97,Low,Low,0
12403,8525,80488,121,11040,32978,35946,39401,71,73.9,0.6,22.0,9,10,11,29850,22.5,4,4.1,37.0,0.67,High,Low,0
10337,280,4821,687,340,95923,1151,100549,128,56.3,3.2,32.0,6,15,20,56571,54.8,3,4.2,17.0,0.99,Low,Low,0
14837,1093,30782,8563,1028,71688,4157,77501,155,79.4,4.1,29.0,4,9,22,31877,33.1,5,3.6,49.0,0.99,Medium,Low,0
12952,1236,5693,986,1508,17681,4773,21668,79,59.0,5.2,22.0,2,6,11,28269,30.2,4,3.5,47.0,0.67,High,Low,0
12813,66,287,464,83,23613,283,24674,89,69.6,2.7,25.0,4,6,7,14024,40.6,9,4.1,62.0,0.88,Medium,Low,0
14541,66,1580,373,62,68964,248,73996,161,88.5,2.3,12.0,7,12,15,38484,38.3,5,4.0,68.0,0.97,Low,Low,0
11072,5381,21130,1381,6807,24186,24186,27547,84,56.0,3.8,19.0,3,2,11,54316,43.5,7,4.6,25.0,0.63,Medium,Low,0
12441,833,9328,130,939,24457,3423,35242,55,53.4,2.6,14.0,4,3,6,18548,18.1,5,3.7,25.0,0.75,Medium,Low,0
14477,4314,22717,151,2874,16352,17823,19514,32,25.2,1.9,6.0,3,2,4,8789,11.6,17,3.2,-16.0,0.59,High,High,0
12442,13280,303327,6449,14479,74626,55223,82734,141,78.3,4.7,30.0,7,15,18,32183,52.5,2,4.6,94.0,0.97,Low,Low,0
